Sentimientos;word
ira;matón
desagrado;matón
miedo;matón
negativo;matón
ira;golpear
negativo;golpear
miedo;descomunal
ira;tremendo
miedo;tremendo
negativo;tremendo
negativo;frustrar
sorpresa;frustrar
anticipacion;cosquillas
alegría;cosquillas
positivo;cosquillas
sorpresa;cosquillas
confianza;cosquillas
ira;pelea
negativo;pelea
ira;apretar
positivo;embaldosado
anticipacion;hora
positivo;oportuno
miedo;tímido
negativo;tímido
tristeza;tímido
anticipacion;timidez
miedo;timidez
negativo;timidez
alegría;oropel
positivo;oropel
negativo;achispado
ira;diatriba
desagrado;diatriba
negativo;diatriba
negativo;cansado
negativo;cansancio
negativo;cansado
negativo;teta
positivo;título
confianza;título
desagrado;sapo
negativo;sapo
alegría;brindis
positivo;brindis
negativo;tabaco
desagrado;baño
negativo;baño
negativo;trabajos forzados
positivo;tolerante
ira;tolerar
negativo;tolerar
tristeza;tolerar
positivo;tolerancia
tristeza;tumba
anticipacion;mañana
miedo;dolor de muelas
negativo;dolor de muelas
anticipacion;parte superior
positivo;parte superior
confianza;parte superior
sorpresa;derrocar
ira;tormento
miedo;tormento
negativo;tormento
tristeza;tormento
negativo;Rasgado
miedo;tornado
ira;torpedo
negativo;torpedo
miedo;torrente
negativo;tórrido
negativo;agravio
ira;tortuoso
desagrado;tortuoso
negativo;tortuoso
ira;tortura
anticipacion;tortura
desagrado;tortura
miedo;tortura
negativo;tortura
tristeza;tortura
negativo;tocado
ira;quisquilloso
negativo;quisquilloso
tristeza;quisquilloso
negativo;difícil
tristeza;difícil
ira;tenacidad
miedo;tenacidad
positivo;tenacidad
confianza;tenacidad
positivo;torre
anticipacion;imponente
miedo;imponente
positivo;imponente
desagrado;tóxico
negativo;tóxico
miedo;toxina
negativo;toxina
anticipacion;pista
miedo;tracto
confianza;comercio
positivo;tradicional
miedo;tragedia
negativo;tragedia
tristeza;tragedia
negativo;trágico
confianza;entrenador
ira;traidor
desagrado;traidor
miedo;traidor
negativo;traidor
tristeza;traidor
desagrado;vagabundo
miedo;vagabundo
negativo;vagabundo
tristeza;vagabundo
negativo;trance
alegría;tranquilo
positivo;tranquilo
alegría;tranquilidad
positivo;tranquilidad
confianza;tranquilidad
confianza;transacción
anticipacion;trascendencia
alegría;trascendencia
positivo;trascendencia
sorpresa;trascendencia
confianza;trascendencia
positivo;trascendental
confianza;transcripción
negativo;transgresión
anticipacion;transicional
confianza;Traducción
negativo;adornos
negativo;trampas
desagrado;basura
negativo;basura
tristeza;basura
desagrado;baja calidad
negativo;baja calidad
ira;traumático
miedo;traumático
negativo;traumático
tristeza;traumático
negativo;dolores del parto
positivo;de viaje
desagrado;parodia
miedo;parodia
negativo;parodia
tristeza;parodia
ira;traicionero
desagrado;traicionero
miedo;traicionero
negativo;traicionero
ira;traición
miedo;traición
negativo;traición
tristeza;traición
sorpresa;traición
anticipacion;rueda de andar
ira;traición
desagrado;traición
miedo;traición
negativo;traición
sorpresa;traición
anticipacion;tesoro
alegría;tesoro
positivo;tesoro
confianza;tesoro
confianza;tesorero
ira;tratar
anticipacion;tratar
desagrado;tratar
miedo;tratar
alegría;tratar
negativo;tratar
positivo;tratar
tristeza;tratar
sorpresa;tratar
confianza;tratar
ira;árbol
anticipacion;árbol
desagrado;árbol
alegría;árbol
positivo;árbol
sorpresa;árbol
confianza;árbol
miedo;temblor
negativo;temblor
positivo;tremendamente
ira;temblor
anticipacion;temblor
miedo;temblor
negativo;temblor
tristeza;temblor
positivo;tendencia
positivo;de moda
anticipacion;miedo
miedo;miedo
negativo;miedo
sorpresa;miedo
ira;pecado
negativo;pecado
confianza;tribu
miedo;tribulación
negativo;tribulación
tristeza;tribulación
anticipacion;tribunal
desagrado;tribunal
miedo;tribunal
negativo;tribunal
confianza;tribunal
confianza;tribuna
anticipacion;afluente
positivo;afluente
positivo;tributo
negativo;truco
sorpresa;truco
ira;astucia
desagrado;astucia
miedo;astucia
negativo;astucia
tristeza;astucia
sorpresa;astucia
negativo;nimiedad
positivo;trigonometría
sorpresa;viaje
ira;tropezar
negativo;tropezar
tristeza;tropezar
anticipacion;triunfo
alegría;triunfo
positivo;triunfo
anticipacion;triunfante
alegría;triunfante
positivo;triunfante
confianza;triunfante
ira;Troll
miedo;Troll
negativo;Troll
anticipacion;trofeo
alegría;trofeo
positivo;trofeo
sorpresa;trofeo
confianza;trofeo
ira;molesto
miedo;molesto
negativo;molesto
alegría;tregua
positivo;tregua
confianza;tregua
confianza;camión
alegría;cierto
positivo;cierto
confianza;cierto
sorpresa;triunfo
negativo;trompeta
confianza;braguero
confianza;confiar
confianza;fideicomisario
positivo;fiel
positivo;verdad
confianza;verdad
confianza;veraz
positivo;veracidad
confianza;veracidad
negativo;caída
miedo;tumor
negativo;tumor
miedo;tumor
negativo;tumor
tristeza;tumor
ira;tumulto
miedo;tumulto
negativo;tumulto
sorpresa;tumulto
ira;tumultuoso
miedo;tumultuoso
negativo;tumultuoso
ira;turbulencia
miedo;turbulencia
negativo;turbulencia
miedo;turbulento
negativo;turbulento
ira;confusión
miedo;confusión
negativo;confusión
tristeza;confusión
ira;pelea
positivo;tutela
confianza;tutela
positivo;tutor
positivo;gemelo
anticipacion;centelleo
alegría;centelleo
positivo;centelleo
negativo;contracción nerviosa
miedo;tifón
negativo;tifón
ira;tiránico
desagrado;tiránico
miedo;tiránico
negativo;tiránico
miedo;tiranía
negativo;tiranía
tristeza;tiranía
ira;tirano
desagrado;tirano
miedo;tirano
negativo;tirano
tristeza;tirano
desagrado;fealdad
miedo;fealdad
negativo;fealdad
tristeza;fealdad
desagrado;feo
negativo;feo
ira;úlcera
desagrado;úlcera
miedo;úlcera
negativo;úlcera
tristeza;úlcera
negativo;ulterior
anticipacion;último
tristeza;último
anticipacion;por último
positivo;por último
ira;ultimátum
miedo;ultimátum
negativo;ultimátum
positivo;árbitro
confianza;árbitro
negativo;incapaz
tristeza;incapaz
negativo;inaceptable
tristeza;inaceptable
anticipacion;inexplicable
desagrado;inexplicable
negativo;inexplicable
tristeza;inexplicable
confianza;inexplicable
tristeza;no reconocido
positivo;unanimidad
positivo;unánime
sorpresa;no anticipado
negativo;no aprobado
positivo;modesto
negativo;Sin adjuntar
ira;inalcanzable
negativo;inalcanzable
tristeza;inalcanzable
desagrado;no atractivo
negativo;no atractivo
tristeza;no atractivo
negativo;no autorizado
negativo;inevitable
negativo;inconsciente
desagrado;inaguantable
negativo;inaguantable
tristeza;inaguantable
anticipacion;invicto
alegría;invicto
negativo;invicto
positivo;invicto
tristeza;invicto
sorpresa;invicto
negativo;incredulidad
negativo;increíble
positivo;imparcial
negativo;no nacido
positivo;irrompible
ira;desenfrenado
anticipacion;desenfrenado
miedo;desenfrenado
negativo;desenfrenado
positivo;desenfrenado
sorpresa;desenfrenado
positivo;intacto
confianza;intacto
miedo;misterioso
negativo;misterioso
sorpresa;misterioso
ira;indiferente
desagrado;indiferente
negativo;indiferente
tristeza;indiferente
ira;incierto
desagrado;incierto
miedo;incierto
negativo;incierto
sorpresa;incierto
negativo;inmutable
desagrado;inmundo
negativo;inmundo
negativo;incómodo
desagrado;excesivo
negativo;excesivo
negativo;inconsciente
negativo;inconstitucional
alegría;sin restricciones
positivo;sin restricciones
ira;incontrolable
anticipacion;incontrolable
negativo;incontrolable
sorpresa;incontrolable
negativo;sin control
sorpresa;descubrir
anticipacion;indeciso
miedo;indeciso
negativo;indeciso
sorpresa;subestimar
positivo;subrayar
negativo;socavado
ira;poco pagado
negativo;poco pagado
tristeza;poco pagado
negativo;sietemesino
positivo;comprensión
confianza;comprensión
tristeza;enterrador
anticipacion;empresa
positivo;suscribir
confianza;suscribir
ira;indeseable
desagrado;indeseable
miedo;indeseable
negativo;indeseable
tristeza;indeseable
negativo;no deseado
tristeza;no deseado
anticipacion;no revelado
sorpresa;sin descubrir
positivo;indiviso
negativo;deshacer
anticipacion;sin alguna duda
desagrado;sin alguna duda
anticipacion;eterno
alegría;eterno
positivo;eterno
tristeza;eterno
confianza;eterno
anticipacion;inquietud
negativo;inquietud
tristeza;inquietud
desagrado;difícil
miedo;difícil
negativo;difícil
negativo;deseducado
tristeza;deseducado
miedo;desempleados
negativo;desempleados
tristeza;desempleados
ira;desigual
desagrado;desigual
miedo;desigual
negativo;desigual
tristeza;desigual
confianza;inequívoco
positivo;inequívocamente
negativo;desigual
anticipacion;inesperado
miedo;inesperado
alegría;inesperado
negativo;inesperado
positivo;inesperado
sorpresa;inesperado
sorpresa;inesperadamente
anticipacion;inexplicable
negativo;inexplicable
tristeza;inexplicable
ira;injusto
desagrado;injusto
negativo;injusto
tristeza;injusto
ira;injusticia
negativo;injusticia
tristeza;injusticia
desagrado;infiel
negativo;infiel
desagrado;desfavorable
negativo;desfavorable
tristeza;desfavorable
negativo;inconcluso
anticipacion;desplegar
positivo;desplegar
sorpresa;imprevisto
ira;implacable
negativo;implacable
tristeza;implacable
negativo;desgraciado
tristeza;desgraciado
ira;hostil
desagrado;hostil
miedo;hostil
negativo;hostil
tristeza;hostil
ira;incumplido
anticipacion;incumplido
negativo;incumplido
tristeza;incumplido
sorpresa;incumplido
negativo;sin amueblar
negativo;impío
tristeza;impío
ira;desagradecido
desagrado;desagradecido
negativo;desagradecido
sorpresa;sin defensa
negativo;infelicidad
tristeza;infelicidad
ira;infeliz
desagrado;infeliz
negativo;infeliz
tristeza;infeliz
desagrado;insalubre
miedo;insalubre
negativo;insalubre
tristeza;insalubre
miedo;impío
negativo;impío
anticipacion;unificación
alegría;unificación
positivo;unificación
confianza;unificación
positivo;uniformemente
negativo;no imaginable
positivo;no imaginable
sorpresa;no imaginable
negativo;sin importancia
tristeza;sin importancia
negativo;no impresionado
negativo;sin mejoras
positivo;no infectado
negativo;no informado
negativo;no iniciado
negativo;no inspirado
tristeza;no inspirado
negativo;ininteligible
sorpresa;involuntario
sorpresa;involuntario
negativo;involuntariamente
sorpresa;involuntariamente
negativo;desinteresado
tristeza;desinteresado
negativo;poco interesante
tristeza;poco interesante
tristeza;no invitado
positivo;único
sorpresa;único
positivo;unísono
positivo;unitario
positivo;unido
confianza;unido
positivo;unidad
confianza;unidad
anticipacion;Universidad
positivo;Universidad
ira;injusto
negativo;injusto
ira;injustificable
desagrado;injustificable
miedo;injustificable
negativo;injustificable
negativo;injustificado
ira;cruel
desagrado;cruel
miedo;cruel
negativo;cruel
tristeza;cruel
anticipacion;desconocido
miedo;desconocido
negativo;desconocido
ira;ilegal
desagrado;ilegal
miedo;ilegal
negativo;ilegal
tristeza;ilegal
negativo;no licenciado
positivo;ilimitado
ira;desafortunado
desagrado;desafortunado
miedo;desafortunado
negativo;desafortunado
tristeza;desafortunado
desagrado;inmanejable
negativo;inmanejable
desagrado;antinatural
miedo;antinatural
negativo;antinatural
negativo;no oficial
ira;no pagado
negativo;no pagado
tristeza;no pagado
desagrado;desagradable
negativo;desagradable
tristeza;desagradable
desagrado;impopular
negativo;impopular
tristeza;impopular
sorpresa;sin precedentes
negativo;impredecible
sorpresa;impredecible
negativo;desprevenido
positivo;no pretencioso
negativo;improductivo
negativo;improductivo
negativo;desprotegido
anticipacion;inédito
negativo;inédito
tristeza;inédito
positivo;incuestionable
confianza;incuestionable
positivo;incuestionablemente
confianza;incuestionablemente
positivo;incontestable
confianza;incontestable
negativo;no fidedigno
confianza;no fidedigno
negativo;no correspondido
tristeza;no correspondido
anticipacion;irresoluto
miedo;agitación
tristeza;agitación
ira;revoltoso
desagrado;revoltoso
miedo;revoltoso
negativo;revoltoso
miedo;inseguro
negativo;inseguro
desagrado;insatisfactorio
negativo;insatisfactorio
desagrado;insatisfecho
negativo;insatisfecho
tristeza;insatisfecho
negativo;desagradable
positivo;indemne
negativo;poco escrupuloso
tristeza;estar a pie
positivo;altruista
ira;inestable
desagrado;inestable
miedo;inestable
negativo;inestable
desagrado;feo
negativo;feo
negativo;no sofisticado
miedo;indecible
negativo;indecible
miedo;inestable
negativo;inestable
sorpresa;inestable
miedo;inestable
negativo;fracasado
tristeza;fracasado
negativo;inadecuado
negativo;no reconocido
negativo;sin soporte
anticipacion;insuperado
miedo;insuperado
alegría;insuperado
positivo;insuperado
confianza;insuperado
sorpresa;nada suspicaz
negativo;insostenible
ira;no simpático
negativo;no simpático
negativo;salvaje
negativo;insostenible
ira;inconcebible
desagrado;inconcebible
miedo;inconcebible
negativo;inconcebible
desagrado;desordenado
negativo;desordenado
alegría;desatar
negativo;desatar
positivo;desatar
negativo;prematuro
negativo;intitulado
tristeza;intitulado
anticipacion;incalculable
negativo;incalculable
ira;adverso
desagrado;adverso
negativo;adverso
negativo;inexperto
negativo;falso
ira;indigno de confianza
negativo;indigno de confianza
anticipacion;inconfirmado
negativo;injustificado
desagrado;sucio
negativo;sucio
positivo;inquebrantable
confianza;inquebrantable
negativo;molesto
tristeza;molesto
negativo;indispuesto
tristeza;indispuesto
negativo;renuencia
negativo;imprudente
negativo;involuntario
desagrado;indigno de
negativo;indigno de
negativo;inflexible
ira;convulsión
miedo;convulsión
negativo;convulsión
tristeza;convulsión
anticipacion;cuesta arriba
miedo;cuesta arriba
negativo;cuesta arriba
positivo;cuesta arriba
anticipacion;edificación
alegría;edificación
positivo;edificación
confianza;edificación
positivo;vertical
confianza;vertical
ira;levantamiento
anticipacion;levantamiento
miedo;levantamiento
negativo;levantamiento
negativo;escándalo
ira;trastornado
negativo;trastornado
tristeza;trastornado
negativo;pilluelo
anticipacion;urgencia
miedo;urgencia
sorpresa;urgencia
anticipacion;urgente
miedo;urgente
negativo;urgente
sorpresa;urgente
tristeza;urna
positivo;utilidad
negativo;inútil
positivo;ujier
confianza;ujier
positivo;usual
confianza;usual
ira;usurpar
negativo;usurpar
ira;usurpado
miedo;usurpado
negativo;usurpado
negativo;usura
positivo;utilidad
anticipacion;utópico
alegría;utópico
positivo;utópico
confianza;utópico
negativo;vacante
anticipacion;vacaciones
alegría;vacaciones
positivo;vacaciones
positivo;vacuna
desagrado;vacío
negativo;vacío
negativo;vago
negativo;vaguedad
desagrado;vanamente
negativo;vanamente
tristeza;vanamente
positivo;valiente
miedo;validez
positivo;valor
confianza;valor
positivo;valioso
ira;vampiro
desagrado;vampiro
miedo;vampiro
negativo;vampiro
positivo;vanguardia
sorpresa;desaparecer
miedo;desaparecido
negativo;desaparecido
tristeza;desaparecido
sorpresa;desaparecido
negativo;vanidad
positivo;vencer a
sorpresa;variable
desagrado;varicela
miedo;varicela
negativo;varicela
tristeza;varicela
negativo;varicoso
tristeza;ternera
confianza;ternera
miedo;virar
sorpresa;virar
desagrado;vegetativo
negativo;vegetativo
tristeza;vegetativo
ira;vehemente
miedo;vehemente
negativo;vehemente
positivo;terciopelo
positivo;aterciopelado
ira;vendetta
miedo;vendetta
negativo;vendetta
tristeza;vendetta
anticipacion;venerable
alegría;venerable
positivo;venerable
confianza;venerable
positivo;veneración
ira;venganza
negativo;venganza
ira;vengativo
miedo;vengativo
negativo;vengativo
ira;veneno
desagrado;veneno
miedo;veneno
negativo;veneno
ira;venenoso
desagrado;venenoso
miedo;venenoso
negativo;venenoso
ira;respiradero
anticipacion;veracidad
alegría;veracidad
positivo;veracidad
sorpresa;veracidad
confianza;veracidad
negativo;verbosidad
positivo;verde
miedo;veredicto
anticipacion;borde
miedo;borde
negativo;borde
positivo;verificación
confianza;verificación
positivo;verificado
confianza;verificado
positivo;en verdad
confianza;en verdad
positivo;verdadero
ira;alimañas
desagrado;alimañas
miedo;alimañas
negativo;alimañas
alegría;vernal
positivo;vernal
ira;versus
negativo;versus
miedo;vértigo
negativo;vértigo
positivo;brío
desagrado;vesicular
positivo;veterano
confianza;veterano
ira;veto
negativo;veto
positivo;vicario
confianza;vicario
negativo;vicio
ira;vicioso
desagrado;vicioso
negativo;vicioso
ira;víctima
miedo;víctima
negativo;víctima
tristeza;víctima
ira;victimizado
desagrado;victimizado
miedo;victimizado
negativo;victimizado
tristeza;victimizado
sorpresa;victimizado
alegría;Víctor
positivo;Víctor
alegría;victorioso
positivo;victorioso
anticipacion;victoria
alegría;victoria
positivo;victoria
confianza;victoria
anticipacion;vigilia
anticipacion;vigilancia
positivo;vigilancia
confianza;vigilancia
miedo;vigilante
positivo;vigilante
confianza;vigilante
positivo;vigor
positivo;vigoroso
confianza;vigoroso
positivo;aldeano
confianza;aldeano
miedo;villano
negativo;villano
ira;villano
desagrado;villano
miedo;villano
negativo;villano
ira;vindicar
positivo;vindicado
anticipacion;vindicación
alegría;vindicación
positivo;vindicación
confianza;vindicación
ira;vengativo
